alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
7.55000E+001  2.34107E-005  8.15902E+014  2.07823E+002  3.64455E+005  1.00000E-040  1.00000E-040  1.00000E-040  3.32183E-013  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.29684E-027  1.00000E-040  1.07608E-040  2.67410E-008  1.32232E-006  4.81250E-005  1.51192E-008  9.07057E-006  2.00015E-001  4.98643E-008  3.64178E-004  2.08068E-019  3.72810E-013  3.61067E-039  1.60683E-031  1.57868E-024  1.64170E-016  1.41099E-008  5.56222E-021  1.02706E-035  1.00000E-040  1.00000E-040  5.47729E-035  4.60679E-022  1.95786E-020  2.48585E-015  4.38603E-014  9.73900E-039  1.00000E-040  4.01792E-027  5.85490E-035  3.96302E-013  2.49865E-012  7.99562E-001  2.02060E-022  1.99543E-024  2.20219E-023  1.00000E-040  1.00000E-040  5.95822E-033  6.35874E-027  2.04325E-008  8.67777E-017  5.94095E-010  4.02024E-015  5.75000E-010  3.04967E-011  3.52492E-007  1.48400E-012  2.63470E-017  2.93313E-017  5.14773E-012  1.59890E-015  3.84357E-011  3.20667E-017  1.28855E-018  1.00080E-029  8.69558E-018  1.00000E-040  7.34711E-010  6.87057E-020  2.24040E-014  4.64929E-024  2.95765E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.18537E-013  2.68401E-037  9.07538E-037  3.21473E-026  6.36315E-023  1.44386E-026  4.93754E-037  2.05344E-027  1.38155E-019  3.69964E-019  3.59241E-017  2.80751E-023  2.92953E-031  1.00000E-040  9.76451E-018  1.00000E-040  3.85649E-026  3.80836E-029  1.95343E-022  6.13139E-033  1.63964E-019  1.36454E-023  1.00000E-040  3.61867E-016  1.00000E-040  1.00000E-040  4.46057E-024  2.14714E-035  2.31309E-025  1.42613E-038  5.41008E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.65000E+001  1.99301E-005  7.01184E+014  2.05870E+002  3.74456E+005  1.00000E-040  1.00000E-040  1.00000E-040  7.96310E-013  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.28440E-027  1.00000E-040  1.08209E-040  4.03669E-008  1.47341E-006  4.78238E-005  1.71885E-008  1.06324E-005  1.99944E-001  6.28164E-008  3.63594E-004  2.12304E-019  3.37963E-013  7.52745E-039  2.30149E-031  1.52415E-024  1.43813E-016  1.40793E-008  6.52678E-021  9.89124E-036  1.00000E-040  1.00000E-040  5.37234E-035  4.25682E-022  1.88278E-020  2.51788E-015  4.36715E-014  9.74339E-039  1.00000E-040  4.43995E-027  5.47052E-035  4.34809E-013  3.07061E-012  7.99632E-001  2.85698E-022  2.27594E-024  2.42014E-023  1.00000E-040  1.00000E-040  5.59654E-033  5.58842E-027  1.98407E-008  9.33847E-017  6.60825E-010  4.00456E-015  5.42554E-010  3.39153E-011  3.06184E-007  1.31397E-012  2.02007E-017  2.52049E-017  4.41027E-012  1.19918E-015  3.69815E-011  2.98719E-017  1.27212E-018  7.04604E-030  6.14100E-018  1.00000E-040  7.33152E-010  6.31917E-020  1.96326E-014  4.09310E-024  2.62674E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.06546E-013  2.10999E-037  9.60929E-037  2.75085E-026  5.77927E-023  1.34205E-026  4.55858E-037  1.67055E-027  1.35741E-019  2.76584E-019  3.06404E-017  2.52730E-023  2.31780E-031  1.00000E-040  9.90452E-018  1.00000E-040  3.29016E-026  4.20742E-029  1.83600E-022  4.68535E-033  1.08363E-019  1.39040E-023  1.00000E-040  3.69641E-016  1.00000E-040  1.00000E-040  3.03588E-024  2.68418E-035  2.64643E-025  1.79617E-038  5.44569E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.75000E+001  1.69417E-005  6.01755E+014  2.03917E+002  3.84457E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.77356E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.27270E-027  1.00000E-040  1.08894E-040  6.13005E-008  1.64261E-006  4.74826E-005  1.97819E-008  1.23305E-005  1.99863E-001  7.94257E-008  3.62929E-004  2.16142E-019  3.05121E-013  1.62054E-038  3.38602E-031  1.50292E-024  1.27203E-016  1.40497E-008  7.63248E-021  9.71239E-036  1.00000E-040  1.00000E-040  5.25547E-035  4.03115E-022  1.83391E-020  2.52093E-015  4.34921E-014  1.00356E-038  1.00000E-040  4.89128E-027  5.16148E-035  4.78364E-013  3.70332E-012  7.99712E-001  4.01098E-022  2.64076E-024  2.69445E-023  1.00000E-040  1.00000E-040  5.79432E-033  5.20300E-027  1.92451E-008  1.01919E-016  7.46032E-010  3.98736E-015  5.12410E-010  3.90629E-011  2.61203E-007  1.19086E-012  1.57843E-017  2.18500E-017  3.76838E-012  9.31624E-016  3.36410E-011  2.72245E-017  1.26230E-018  4.01998E-030  4.22876E-018  1.00000E-040  7.31367E-010  5.83257E-020  1.74047E-014  3.68669E-024  2.37496E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.97448E-013  1.66041E-037  1.09102E-036  2.41418E-026  5.25932E-023  1.27334E-026  4.54242E-037  1.35540E-027  1.35276E-019  2.12895E-019  2.59411E-017  2.27709E-023  1.79909E-031  1.00000E-040  1.00223E-017  1.00000E-040  2.87750E-026  4.68128E-029  1.71214E-022  3.87569E-033  7.29427E-020  1.43333E-023  1.00000E-040  3.77720E-016  1.00000E-040  1.00000E-040  2.09950E-024  3.40882E-035  3.02658E-025  2.30484E-038  5.39008E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.85000E+001  1.43796E-005  5.15688E+014  2.01965E+002  3.94459E+005  1.00000E-040  1.00000E-040  1.00000E-040  3.06476E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.26149E-027  1.00000E-040  1.09677E-040  9.40235E-008  1.83162E-006  4.70949E-005  2.32518E-008  1.40619E-005  1.99770E-001  1.00814E-007  3.62170E-004  2.20225E-019  2.74430E-013  3.69815E-038  5.23159E-031  1.54134E-024  1.14653E-016  1.40204E-008  8.86925E-021  9.81958E-036  1.00000E-040  1.00000E-040  5.12546E-035  3.97260E-022  1.82212E-020  2.47444E-015  4.33394E-014  1.08715E-038  1.00000E-040  5.36533E-027  4.96132E-035  5.27715E-013  4.36389E-012  7.99804E-001  5.61208E-022  3.14653E-024  3.09565E-023  1.00000E-040  1.00000E-040  6.75747E-033  5.24921E-027  1.86422E-008  1.13917E-016  8.63234E-010  3.96842E-015  4.84388E-010  4.73939E-011  2.17118E-007  1.11825E-012  1.26999E-017  1.92131E-017  3.20769E-012  7.63794E-016  2.72982E-011  2.41817E-017  1.26829E-018  2.21220E-030  2.82205E-018  1.00000E-040  7.29323E-010  5.39784E-020  1.56874E-014  3.43764E-024  2.20315E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.91640E-013  1.32535E-037  1.36332E-036  2.20318E-026  4.80463E-023  1.25572E-026  5.01643E-037  1.10992E-027  1.37767E-019  1.71733E-019  2.17417E-017  2.07540E-023  1.38911E-031  1.00000E-040  1.01204E-017  1.00000E-040  2.61546E-026  5.28962E-029  1.58148E-022  3.60233E-033  5.07483E-020  1.50873E-023  1.00000E-040  3.86132E-016  1.00000E-040  1.00000E-040  1.50197E-024  2.80459E-035  3.46042E-025  2.99857E-038  5.20488E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
7.95000E+001  1.21870E-005  4.40917E+014  2.00196E+002  4.03537E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.93388E-012  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.25157E-027  1.00000E-040  1.10574E-040  1.47578E-007  2.04206E-006  4.66506E-005  2.84085E-008  1.56080E-005  1.99666E-001  1.28570E-007  3.61303E-004  2.27784E-019  2.46929E-013  9.65823E-038  9.01257E-031  1.71978E-024  1.07892E-016  1.39909E-008  1.02033E-020  1.04484E-035  1.00000E-040  1.00000E-040  4.98083E-035  4.18932E-022  1.87661E-020  2.34722E-015  4.32408E-014  1.29984E-038  1.00000E-040  5.85643E-027  5.08877E-035  5.83814E-013  4.97084E-012  7.99908E-001  7.90256E-022  3.98016E-024  3.81728E-023  1.00000E-040  1.00000E-040  8.79665E-033  3.63998E-027  1.80258E-008  1.33284E-016  1.04591E-009  3.94748E-015  4.58290E-010  6.16322E-011  1.72657E-007  1.11475E-012  1.07114E-017  1.72500E-017  2.70930E-012  6.77650E-016  2.03935E-011  2.08433E-017  1.31357E-018  2.28728E-030  1.79476E-018  1.00000E-040  7.26980E-010  5.00513E-020  1.44646E-014  3.39520E-024  2.12874E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.88537E-013  1.10587E-037  1.21366E-036  2.15620E-026  4.50103E-023  1.35126E-026  6.09573E-037  9.71707E-028  1.45500E-019  1.49048E-019  1.78856E-017  1.96237E-023  1.10505E-031  1.00000E-040  1.02006E-017  1.00000E-040  2.54732E-026  6.25479E-029  1.44339E-022  2.53352E-033  3.75792E-020  1.64269E-023  1.00000E-040  3.94918E-016  1.00000E-040  1.00000E-040  1.16311E-024  6.08885E-035  3.95675E-025  3.94216E-038  4.82092E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.05000E+001  1.03187E-005  3.74463E+014  1.99587E+002  4.06682E+005  1.00000E-040  1.00000E-040  1.00000E-040  2.18242E-013  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24808E-027  1.00000E-040  1.11614E-040  2.44699E-007  2.27655E-006  4.61282E-005  3.66029E-008  1.67900E-005  1.99545E-001  1.65381E-007  3.60300E-004  2.50513E-019  2.26479E-013  3.44454E-037  1.96130E-030  2.26825E-024  1.11637E-016  1.39600E-008  1.16752E-020  1.21005E-035  1.00000E-040  1.00000E-040  4.81874E-035  4.82696E-022  2.05550E-020  2.14267E-015  4.31861E-014  1.84371E-038  1.00000E-040  6.37957E-027  6.62193E-035  6.48401E-013  5.40040E-012  8.00029E-001  1.13800E-021  5.86396E-024  5.31456E-023  1.00000E-040  1.00000E-040  1.81088E-032  8.80905E-027  1.73802E-008  1.68184E-016  1.36376E-009  3.92401E-015  4.33706E-010  8.55414E-011  1.26672E-007  1.20120E-012  9.43363E-018  1.58189E-017  2.24804E-012  6.50588E-016  1.96031E-011  1.73553E-017  1.44637E-018  5.51879E-031  1.02949E-018  1.00000E-040  7.24264E-010  4.64589E-020  1.36782E-014  3.61724E-024  2.16924E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.89915E-013  1.02185E-037  3.78173E-036  2.35397E-026  4.76531E-023  1.76022E-026  1.20896E-036  1.13294E-027  1.61625E-019  1.41870E-019  1.40274E-017  2.02723E-023  9.66449E-032  1.00000E-040  1.02639E-017  1.00000E-040  2.76424E-026  8.39589E-029  1.29599E-022  6.06902E-033  3.05832E-020  1.82324E-023  1.00000E-040  4.04194E-016  1.00000E-040  1.00000E-040  1.05134E-024  1.01751E-034  4.53159E-025  5.23735E-038  4.15898E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.15000E+001  8.73469E-006  3.17077E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24764E-027  1.00000E-040  1.12835E-040  4.42340E-007  2.53510E-006  4.54867E-005  5.07202E-008  1.80573E-005  1.99404E-001  2.15596E-007  3.59123E-004  3.02975E-019  2.15277E-013  1.81805E-036  5.72963E-030  3.56605E-024  1.26875E-016  1.39267E-008  1.31700E-020  1.39727E-035  1.00000E-040  1.00000E-040  4.63571E-035  5.65302E-022  2.27868E-020  1.83704E-015  4.31903E-014  3.03653E-038  1.00000E-040  7.00273E-027  1.10309E-034  7.23836E-013  5.50568E-012  8.00170E-001  1.66886E-021  9.72458E-024  8.20451E-023  1.00000E-040  1.00000E-040  3.04172E-032  1.46937E-026  1.66828E-008  2.29482E-016  1.92095E-009  3.89736E-015  4.10220E-010  1.20610E-010  8.78171E-008  1.34913E-012  8.29771E-018  1.46252E-017  1.83505E-012  6.40420E-016  1.93564E-011  1.39913E-017  1.66849E-018  2.99752E-031  5.27548E-019  1.00000E-040  7.21065E-010  4.31833E-020  1.30400E-014  4.04288E-024  2.28249E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.11226E-013  1.01361E-037  8.62788E-036  2.79716E-026  5.39445E-023  2.76518E-026  2.61025E-036  1.58231E-027  1.80415E-019  1.42618E-019  1.02806E-017  2.16130E-023  9.47292E-032  1.00000E-040  1.03086E-017  9.15686E-038  3.25199E-026  1.25998E-028  1.13792E-022  1.09795E-032  2.66935E-020  2.14371E-023  1.00000E-040  4.14056E-016  1.00000E-040  1.00000E-040  1.07604E-024  1.95436E-034  5.20708E-025  7.03637E-038  3.40506E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.25000E+001  7.39408E-006  2.68412E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24760E-027  1.00000E-040  1.14274E-040  8.96415E-007  2.80426E-006  4.46491E-005  6.58179E-008  2.37520E-005  1.99236E-001  2.86106E-007  3.57734E-004  3.73927E-019  2.02657E-013  1.78724E-035  2.77706E-029  4.31827E-024  1.18945E-016  1.38905E-008  1.51681E-020  1.11136E-035  1.00000E-040  1.00000E-040  4.42957E-035  5.02226E-022  2.05411E-020  1.67854E-015  4.29976E-014  3.22017E-038  1.00000E-040  7.87166E-027  1.03898E-033  8.12311E-013  5.80786E-012  8.00334E-001  2.39150E-021  1.48416E-023  1.33731E-022  1.00000E-040  1.00000E-040  3.43979E-032  1.61562E-026  1.59115E-008  2.84972E-016  2.47513E-009  3.86711E-015  3.87682E-010  1.43224E-010  6.83707E-008  1.14084E-012  5.40206E-018  1.29644E-017  1.48549E-012  4.94253E-016  1.90707E-011  1.11830E-017  1.69718E-018  2.08018E-030  2.33773E-019  1.00000E-040  7.17282E-010  4.03329E-020  1.17174E-014  3.72215E-024  2.11207E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.64610E-014  7.09308E-038  1.25925E-035  2.56901E-026  5.89640E-023  3.36518E-026  6.59437E-036  2.05773E-027  1.60355E-019  1.08064E-019  6.80619E-018  1.60429E-023  9.42763E-032  1.00000E-040  1.03289E-017  4.03954E-032  2.97064E-026  1.63333E-028  9.71242E-023  9.98188E-033  1.55765E-020  2.34352E-023  1.00000E-040  4.24379E-016  1.00000E-040  1.00000E-040  8.59081E-025  3.47209E-034  6.00479E-025  9.54321E-038  3.13216E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.35000E+001  6.25966E-006  2.27231E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24773E-027  1.00000E-040  1.15967E-040  1.86483E-006  3.04392E-006  4.35181E-005  5.69641E-008  5.08413E-005  1.99028E-001  3.86120E-007  3.56092E-004  3.89034E-019  1.62382E-013  8.82743E-034  6.58648E-028  1.79234E-024  5.51280E-017  1.38507E-008  1.95417E-020  3.73499E-036  1.00000E-040  1.00000E-040  4.19917E-035  2.20482E-022  1.11135E-020  2.25019E-015  4.20172E-014  8.11183E-039  1.00000E-040  9.16977E-027  4.64259E-032  9.16000E-013  8.47431E-012  8.00517E-001  3.09758E-021  1.43014E-023  2.13757E-022  1.00000E-040  1.00000E-040  1.48329E-032  4.54045E-027  1.50450E-008  2.21744E-016  2.04291E-009  3.83320E-015  3.66059E-010  1.04957E-010  7.94396E-008  4.46187E-013  1.80617E-018  1.03546E-017  1.20515E-012  2.15528E-016  1.87407E-011  9.19943E-018  1.22295E-018  2.52887E-032  9.02409E-020  1.00000E-040  7.12823E-010  3.80012E-020  9.36862E-015  1.78812E-024  1.20416E-023  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.71115E-014  1.86811E-038  4.09370E-036  9.98530E-027  5.98442E-023  1.43413E-026  6.20420E-035  1.73138E-027  8.32230E-020  4.07839E-020  4.28046E-018  5.07548E-024  7.41762E-032  1.00000E-040  1.03194E-017  1.00000E-040  1.20004E-026  1.30537E-028  8.02948E-023  9.62110E-034  2.86045E-021  1.67033E-023  1.00000E-040  4.34705E-016  1.00000E-040  1.00000E-040  3.39636E-025  3.90360E-034  6.94630E-025  1.30355E-037  4.30008E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.45000E+001  5.29979E-006  1.92387E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24805E-027  1.00000E-040  1.17958E-040  3.32815E-006  3.21569E-006  4.21318E-005  3.54447E-008  1.39280E-004  1.98749E-001  5.19881E-007  3.54152E-004  4.52588E-019  1.11067E-013  4.04852E-032  1.69023E-026  2.92460E-024  2.11544E-017  1.38060E-008  2.90902E-020  7.83525E-037  1.00000E-040  1.00000E-040  3.94406E-035  5.55508E-023  4.19602E-021  4.02200E-015  3.97718E-014  7.24645E-039  1.00000E-040  1.09278E-026  1.37159E-030  1.03733E-012  1.95408E-011  8.00708E-001  4.11929E-021  9.24642E-024  3.09468E-022  1.00000E-040  1.00000E-040  3.97936E-033  9.43217E-028  1.40677E-008  1.14547E-016  1.13979E-009  3.79625E-015  3.45331E-010  5.19382E-011  1.21073E-007  1.15626E-013  4.35459E-019  7.99379E-018  9.85514E-013  7.10453E-017  1.83608E-011  7.71077E-018  6.89084E-019  4.66809E-033  3.50911E-020  1.00000E-040  7.07596E-010  3.59759E-020  7.53876E-015  5.03842E-025  3.89995E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.72384E-014  2.58017E-038  9.66051E-037  2.39181E-027  6.46752E-023  2.54384E-026  6.62692E-034  9.81807E-028  3.05797E-020  1.31130E-020  2.93056E-018  1.66014E-024  4.13793E-032  1.00000E-040  1.02851E-017  1.00000E-040  3.05908E-027  6.83075E-029  6.44827E-023  3.88540E-035  3.49611E-022  8.19363E-024  1.00000E-040  4.44202E-016  1.00000E-040  1.00000E-040  5.79195E-025  2.94798E-034  8.05213E-025  1.79005E-037  7.74703E-014  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.55000E+001  4.48767E-006  1.62907E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24842E-027  1.00000E-040  1.20296E-040  5.10635E-006  3.32701E-006  4.05686E-005  2.21922E-008  3.44922E-004  1.98363E-001  6.86890E-007  3.51869E-004  6.87542E-019  8.25413E-014  1.00478E-030  2.72881E-025  3.47975E-023  1.25411E-017  1.37551E-008  4.56290E-020  1.83967E-037  1.00000E-040  1.00000E-040  3.66469E-035  1.13720E-023  1.54205E-021  6.82208E-015  3.64299E-014  5.44093E-038  1.00000E-040  1.28552E-026  2.52649E-029  1.17904E-012  7.35726E-011  8.00890E-001  8.24940E-021  5.69034E-024  4.01041E-022  1.00000E-040  1.00000E-040  6.89020E-033  2.07062E-027  1.29656E-008  5.54464E-017  6.01803E-010  3.75696E-015  3.25480E-010  2.19535E-011  1.79251E-007  4.12490E-014  1.41387E-019  6.68891E-018  8.09580E-013  2.20260E-017  1.79251E-011  6.42574E-018  3.96636E-019  9.82772E-034  1.49469E-020  1.00000E-040  7.01499E-010  3.39947E-020  6.29580E-015  1.68752E-025  1.37529E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  7.90632E-014  3.12538E-037  3.46720E-036  7.89813E-028  7.29739E-023  3.59330E-025  4.87730E-033  5.23658E-028  1.11258E-020  5.22862E-021  2.15101E-018  1.50954E-024  1.96983E-032  1.00000E-040  1.02333E-017  1.00000E-040  1.01608E-027  3.32510E-029  5.06625E-023  2.74741E-035  7.23716E-023  3.83010E-024  1.00000E-040  4.52066E-016  1.00000E-040  1.00000E-040  3.85820E-024  2.11931E-034  9.34341E-025  2.46798E-037  1.35750E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.65000E+001  3.80066E-006  1.37967E+014  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.24880E-027  1.00000E-040  1.23036E-040  7.09131E-006  3.39738E-006  3.88674E-005  1.51011E-008  7.30823E-004  1.97826E-001  8.87875E-007  3.49190E-004  1.11406E-018  6.96565E-014  1.50352E-029  2.93237E-024  2.87102E-022  9.86887E-018  1.36973E-008  6.98816E-020  5.25941E-038  1.00000E-040  1.00000E-040  3.36268E-035  2.31862E-024  6.07764E-022  1.01686E-014  3.24728E-014  3.24585E-037  1.00000E-040  1.44918E-026  3.11086E-028  1.34421E-012  3.42485E-010  8.01044E-001  2.14052E-020  3.70783E-024  4.75343E-022  1.00000E-040  1.00000E-040  3.15725E-032  1.19548E-026  1.17080E-008  2.78098E-017  3.34684E-010  3.71562E-015  3.06493E-010  8.62079E-012  2.41250E-007  2.24031E-014  6.78880E-020  6.18608E-018  6.64805E-013  6.76699E-018  1.74279E-011  5.29530E-018  2.62080E-019  1.00000E-040  6.87456E-021  1.00000E-040  6.94406E-010  3.19466E-020  5.38252E-015  8.96787E-026  7.47532E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  8.55235E-014  2.83680E-036  1.95887E-035  4.24162E-028  8.31804E-023  3.84339E-024  2.72215E-032  2.93985E-028  4.36860E-021  2.54067E-021  1.65611E-018  2.62264E-024  9.24781E-033  1.00000E-040  1.01667E-017  3.26907E-036  5.44934E-028  1.61066E-029  3.92395E-023  2.92140E-035  2.30025E-023  1.83731E-024  1.00000E-040  4.57784E-016  1.00000E-040  1.00000E-040  2.27823E-023  1.58769E-034  1.08444E-024  3.41290E-037  2.16931E-013  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
